Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/13/2012 10:03:37,1334325721503:::Sussex,./../audio_stimuli/stimuli/CbertQ.mp3,-3,702,2926:::Played stimuli ./../audio_stimuli/stimuli/CbertQ.mp3; (0:1334325815050); (-3:1334325815065)
4/13/2012 13:47:57,1334339160670:::South Africa,./../audio_stimuli/stimuli/MbertD.mp3,2,7948,3474:::Played stimuli ./../audio_stimuli/stimuli/MbertD.mp3; (0:1334339271153); (-1:1334339271418); (0:1334339274426); (1:1334339274833); (2:1334339275835)
4/13/2012 13:48:03,1334339160670:::South Africa,./../audio_stimuli/stimuli/MbootD.mp3,-1,3505,1776:::Played stimuli ./../audio_stimuli/stimuli/MbootD.mp3; (0:1334339282104); (-1:1334339282241)
4/13/2012 13:48:09,1334339160670:::South Africa,./../audio_stimuli/stimuli/MputT.mp3,-2,3101,2220:::Played stimuli ./../audio_stimuli/stimuli/MputT.mp3; (0:1334339288265); (-1:1334339288298); (-2:1334339288360)
4/13/2012 13:48:17,1334339160670:::South Africa,./../audio_stimuli/stimuli/MbertT.mp3,-1,3630,3605:::Played stimuli ./../audio_stimuli/stimuli/MbertT.mp3; (0:1334339296368); (-1:1334339296480)
4/13/2012 13:48:40,1334339160670:::South Africa,./../audio_stimuli/stimuli/MbertT.mp3,2,11477,3605:::Played stimuli ./../audio_stimuli/stimuli/MbertT.mp3; (0:1334339316746); (1:1334339316906); (2:1334339317570); (1:1334339319059); (2:1334339319396)
4/13/2012 13:49:02,1334339160670:::South Africa,./../audio_stimuli/stimuli/MbaitT.mp3,-1,6397,2037:::Played stimuli ./../audio_stimuli/stimuli/MbaitT.mp3; (0:1334339338983); (1:1334339339032); (0:1334339339543); (-1:1334339340599)
4/13/2012 13:50:14,1334339381919:::South Africa,./../audio_stimuli/stimuli/MbertQ.mp3,2,2130,3030:::Played stimuli ./../audio_stimuli/stimuli/MbertQ.mp3; (0:1334339411522); (1:1334339411608); (2:1334339413192)
4/13/2012 13:51:08,1334339381919:::South Africa,./../audio_stimuli/stimuli/MbootT.mp3,2,3635,1724:::Played stimuli ./../audio_stimuli/stimuli/MbootT.mp3; (0:1334339465931); (1:1334339466010); (2:1334339466595)
4/13/2012 13:59:27,1334339728969:::South Africa,./../audio_stimuli/recs4/46instr.mp3,-3,2437,2196:::Played stimuli ./../audio_stimuli/recs4/46instr.mp3; (0:1334339966236); (-1:1334339966285); (-2:1334339966332); (-3:1334339966588)
4/13/2012 13:59:47,1334339728969:::South Africa,./../audio_stimuli/stimuli/MpotD.mp3,-1,16833,1646:::Played stimuli ./../audio_stimuli/stimuli/MpotD.mp3; (0:1334339977083); (1:1334339977163); (2:1334339977940); (1:1334339978788); (0:1334339979107); (-1:1334339979388); (-2:1334339979884); (-1:1334339986029)
4/13/2012 14:00:19,1334339728969:::South Africa,./../audio_stimuli/stimuli/MbetD.mp3,-2,3870,1332:::Played stimuli ./../audio_stimuli/stimuli/MbetD.mp3; (0:1334340017174); (-1:1334340017248); (-2:1334340017878)
4/13/2012 14:00:35,1334339728969:::South Africa,./../audio_stimuli/stimuli/MbetD.mp3,0,20078,1332:::Played stimuli ./../audio_stimuli/stimuli/MbetD.mp3; (0:1334340017174); (-1:1334340017248); (-2:1334340017878); (0:1334340032686); (1:1334340033103); (2:1334340033167); (1:1334340033359); (0:1334340033437)
4/13/2012 14:00:49,1334339728969:::South Africa,./../audio_stimuli/stimuli/MboyT.mp3,2,1931,2455:::Played stimuli ./../audio_stimuli/stimuli/MboyT.mp3; (0:1334340047787); (1:1334340047833); (2:1334340047898)
